raw text,text_length,source
"Superb, emotionant, nu am cuvinte, fiind nascut in 89 cu ajutorul vostru am reusit sa inteleg multe lucruri, multumesc!
Parerea mea este ca acest documentar ar trebui sa aiba cel putin 10 mil vizualizari, cel putin. Cu totii inca avem speranta ca Romania nu ne-a uitat, spun asta deoarece ca si cei din documentar si eu am plecat din tara in 2007 cu speranta ca intr-o buna zi ma voi intoarce.
Cred ca daca veti face un serial sa il difuzati la TV ar putea si cei mai varstnici care inca o tin pe a lor sa isi puna un semn de intrebare macar in cel de-al 11 lea ceas.
Multumesc inca o data, felicitari!!!",604,https://www.youtube.com/watch?v=uUbN6DXJwFg
Multumim ptr ca ati activat subtitatrile in engleza!! Este un documentar care trebuie vazut si de restul lumii. Documentarul este excelent!,139,https://www.youtube.com/watch?v=uUbN6DXJwFg
"mama si tata au murit pe 23 decembrie 1989, tata a fost impuscat.. pe mama au strivit-o cu tancul !! De 30 de ani,ma simt liber!! insa durerea de a striga mama si tata,intr-un loc gol si rece,nu v-o doresc nimanui :( nu am dorit sa dau interviu niciunei televiziuni,deoarece eu nu cred ca e presa in Romania.. Daca stiam ca asa va arata acest documentar,v-as fi cautat sa va spun despre mama si tata!! <3 Eroii nu mor niciodata,Ei sunt Vesnic VI, in sufletele noastre!!",469,https://www.youtube.com/watch?v=uUbN6DXJwFg
17:45 -> Stop joc!,18,https://www.youtube.com/watch?v=uUbN6DXJwFg
02:42:00 păi și acum coruptul ăla de Piedone a ieșit primar.. Rușine! Nu o să uit niciodată ce s-a întâmplat la Colectiv,120,https://www.youtube.com/watch?v=uUbN6DXJwFg
1:34:40 :-))))) deci am ras cu lacrimi :-)),43,https://www.youtube.com/watch?v=uUbN6DXJwFg
Jurnalism de mare calitate! multumesc. Eu am plecat din Romania la 4 ani si datorita voua acum am inteles si cunosc mai bine istoria tarii mele natale.,151,https://www.youtube.com/watch?v=uUbN6DXJwFg
"""Voi lupta pana la ultima mea picatura de sange ca sa ai dreptul sa nu fi de acord cu mine!""",92,https://www.youtube.com/watch?v=uUbN6DXJwFg
"Fara cuvinte, am retrait toata copilaria in 3 ore. Multumesc!",61,https://www.youtube.com/watch?v=uUbN6DXJwFg
Hotii  si incompetenti scapa nepedepsiti si ne povestesc cum au furat si cat de prost au condus,95,https://www.youtube.com/watch?v=uUbN6DXJwFg
"""Patria lor este dublă.""",24,https://www.youtube.com/watch?v=uUbN6DXJwFg
Mi-ar placea sa vad si un making of al documentarului.,54,https://www.youtube.com/watch?v=uUbN6DXJwFg
"O spun ca un tanar nascut dupa anul 2000, ca acest documentar mi a starnit chiar si lacrimi si o dorinta mult mai mare de a schimba ceva in viitor. O realitate crunta pe care abia acum incepem sa o intelegem si sa o respingem, o realitate care sta pe umerii generațiilor noi care nu se multumesc cu putin si carora nu le este frica sa invete de la cei ce stiu mai bine.",369,https://www.youtube.com/watch?v=uUbN6DXJwFg
"Iordache: ""Oportunitatea o stabileste Guvernul.""
Eu: "" Tu cine/ce esti?""",72,https://www.youtube.com/watch?v=uUbN6DXJwFg
Bravo!!,7,https://www.youtube.com/watch?v=uUbN6DXJwFg
Peste 30 de ani avem ocazia să aflăm şi misterul dispariției pădurilor!,71,https://www.youtube.com/watch?v=uUbN6DXJwFg
GENIAL!,7,https://www.youtube.com/watch?v=uUbN6DXJwFg
"Am 20 de ani, nu am prins comunismul, am inceput sa realizez ce inseamna politica si ce se petrece in tara mea abia de cativa ani insa in ultima jumatate de ora din acest reportaj, am lacrimat incontinuu iar la final am izbucnit in plans. Am facut-o pentru ca ma simt neputincios, pentru ca simt ca poporul meu a facut atat de multe greseli de-a lungul timpului si a fost prostit cum au vrut mafiotii care au condus tara asta si inca o fac, am plans pentru ca ambii parinti lucreaza in strainatate ca sa pot merge la o facultate si sa am sa platesc chiria si sa pot sa am ce manca. Dupa ce mi-am sters lacrimile, am realizat ca in situatia mea sunt sute de mii de alti copii de varsta mea sau mai mici si ca nu suntem un popor prost, asa cum am crezut pana astazi, suntem un popor care a fost prostit in timpul comunismului ca sa se axeze pe munca fizica, iar dupa revolutie cei smecheri au profitat de lucrurl acesta, dar eu chiar cred ca ne putem trezi din aceasta spalare pe creier, chiar daca poate procesul e mai greu si se vad rezultate, putine, dupa 30 de ani, asta poate pentru ca personajele comuniste sunt inca in Romania, ba mai mult, sunt la conducere dar sunt optimist si cred ca ei vor disparea iar cand asta se va intampla noi tinerii de acum, vom putea si vom ajuta la mentinerea unei tari fara astfel de indivizi. Vreau sa multumesc echipei Recorder pentru aceasta opera de arta, mi-ati raspuns la multe intrebari la care nu imi raspundea nimeni iar daca o facea, erau doar rapsunsuri vagi, va multumesc ca sunteti independenti si ca sunteti o sursa de informare de incredere. ROMANI, NU TREBUIE SA NE TREZIM, TREBUIE SA NE RIDICAM IN PICIOARE SI SA LUAM MASURI !!!",1682,https://www.youtube.com/watch?v=uUbN6DXJwFg
PSD si PNL formau impreuna USL in perioada 2011-2014. PDL s-a ascuns la loc in PNL in 2014.,91,https://www.youtube.com/watch?v=uUbN6DXJwFg
"2:15:20 i se sopteste aluia ""de capre""",38,https://www.youtube.com/watch?v=uUbN6DXJwFg
"Vă iubesc, Recorder! ❤️",23,https://www.youtube.com/watch?v=uUbN6DXJwFg
29:15,5,https://www.youtube.com/watch?v=uUbN6DXJwFg
"Asta trebuie dat la cinematografe ,nu 5 gang un craciun altfel.Un documentar de nota 12 , cea mai buna realizare cinematografica din ultimi 30 de ani.",150,https://www.youtube.com/watch?v=uUbN6DXJwFg
"Wow, Recorder, just wow!:) La mai multe lung metraje!",53,https://www.youtube.com/watch?v=uUbN6DXJwFg
Felicitări! 👏👏👏,15,https://www.youtube.com/watch?v=uUbN6DXJwFg
"Cunoscut si ca ""30 de ani de prostie""
Traiasca Republica Socialista Romana!",75,https://www.youtube.com/watch?v=uUbN6DXJwFg
6:42,4,https://www.youtube.com/watch?v=uUbN6DXJwFg
"Lectia suprema de istorie, nu mai credeti in mass-media :)",58,https://www.youtube.com/watch?v=uUbN6DXJwFg
1:09:44,7,https://www.youtube.com/watch?v=uUbN6DXJwFg
2:36:40,7,https://www.youtube.com/watch?v=uUbN6DXJwFg
superb! felicitari :),21,https://www.youtube.com/watch?v=uUbN6DXJwFg
Degeaba e frig dacă Iliescu e cald...,37,https://www.youtube.com/watch?v=uUbN6DXJwFg
"Felicitări! Respect, Recorder!",30,https://www.youtube.com/watch?v=uUbN6DXJwFg
"""Paharoiu"" are  aceeasi placa de pe vremea lui Ceausescu, avem , facem, putem, nu exista stagnare, etc.; minciuni ordinare",122,https://www.youtube.com/watch?v=uUbN6DXJwFg
29:50 😂😂😂,9,https://www.youtube.com/watch?v=uUbN6DXJwFg
Excelent 👏,10,https://www.youtube.com/watch?v=uUbN6DXJwFg
Foarte foarte fain facut. Bravo Recorder!,41,https://www.youtube.com/watch?v=uUbN6DXJwFg
"Rezumat documentar: "" situatia e din ce in ce mai buna, vin zile fericite!"".....",80,https://www.youtube.com/watch?v=uUbN6DXJwFg
5:55  Dan Diaconescu ???,24,https://www.youtube.com/watch?v=uUbN6DXJwFg
bravo !!,8,https://www.youtube.com/watch?v=uUbN6DXJwFg
"30 de ani de minciună, de prosteală. Și asta continuă, pentru că au cu cine. 
Petre Țuțea a avut mare dreptate.",111,https://www.youtube.com/watch?v=uUbN6DXJwFg
"Se poate sa avem documentarul si cu subtitrari in engleza? As vrea sa le dau documenrarul si unor prieteni de-ai mei, care nu stiu romaneste.",141,https://www.youtube.com/watch?v=uUbN6DXJwFg
Reapect RECORDER 🙏🙏🙏,20,https://www.youtube.com/watch?v=uUbN6DXJwFg
2:02:22,7,https://www.youtube.com/watch?v=uUbN6DXJwFg
"Incredibil! Felicitari, transmite un sentiment placut si speranta ca ne vom demonstra ca ne-am trezit!",102,https://www.youtube.com/watch?v=uUbN6DXJwFg
Respect!,8,https://www.youtube.com/watch?v=uUbN6DXJwFg
"Ar trebui rulat anual, il locul filmului ""Singur acasă "" ! Felicitări,  O treaba excelenta!",91,https://www.youtube.com/watch?v=uUbN6DXJwFg
Felicitări Recorder ✅💙💛❤️,25,https://www.youtube.com/watch?v=uUbN6DXJwFg
Respect Recorder.....,21,https://www.youtube.com/watch?v=uUbN6DXJwFg
"Sa stiti ca a ajuns si la generația tiktok , din care fac parte , si sincer daca s-ar preda asta si in scoli poate m-as duce cu drag , nu doar pentru ca sunt obligat .",167,https://www.youtube.com/watch?v=uUbN6DXJwFg
Felicitări!!!,13,https://www.youtube.com/watch?v=uUbN6DXJwFg
🙂,1,https://www.youtube.com/watch?v=uUbN6DXJwFg
Haoleoooooooo!!!!!@ AAAAATTEENNTTTIIIEEEE!!!!,45,https://www.youtube.com/watch?v=uUbN6DXJwFg
"Exceptional, multumesc!",23,https://www.youtube.com/watch?v=uUbN6DXJwFg
"39:32 ""am sărbătorit cu soția mea bând șampanie și făcând dragoste pe 100 de milioane de dolari keș"", S. O. Vântu.",114,https://www.youtube.com/watch?v=uUbN6DXJwFg
"Atunci i-au bătut cu minerii... anul trecut ne-au bătut cu jandarmii. Atunci erau ""golanii"" în Piață... acum suntem numiți la fel. Atunci conduceau pt ei... își dădeau ordonanțe... acum la fel. Atunci toți încercau să tragă pt ei... acum... urmașii lor sunt bogați și ne persiflează dintr-un Lamborghini... elicopter...etc. În continuare alegem conducători care nu își iubesc țara. Felicitări pt reportaj...sper să ne trezească. \/",431,https://www.youtube.com/watch?v=uUbN6DXJwFg
2:12:50 memorabil,17,https://www.youtube.com/watch?v=uUbN6DXJwFg
