raw text,text_length,source
Sa speram ca apare si filmarea originala,40,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Ce seamana ala pe Ombladon :))),31,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
":))))  hahaha   nu ma pot,lesin de ras.",39,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
mooorr =)))))))))))),20,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Chello army!!!!,15,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
:)),3,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
:))),4,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
:)))hahahaahah,14,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
<3,2,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
😂😂😂😂😂😂,6,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
bomba!!!!,9,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
😂,1,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
0:22 sunetu ala ...ioi :),25,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
=)),3,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
=)),3,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
😂😂😂,3,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
prea tare! :)),14,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Haha,4,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Regizat de Cheloo:)),20,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Vreau 20CmRecords feat Bendeac vs Okapi,39,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Baaaaaaa mor,12,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
"Bendeac, mânca-mi-ai vrejul, m-ai făcut să râd 😹",48,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
cheloo a apreciat😂,18,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
MOR  =))))),11,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
😂😂😂😂😂😂,6,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
😂😂😂😂😂😂,6,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Bravo ba neneeee! Asta este adevarul!,37,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
🤣🤣,2,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
BIG LIKE!!!,11,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
respect la final:))),20,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
:))))))) Morr !!! respect MIhai :))),36,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Nu prea înțeleg de unde are Mihai Bendeac filmarea asta.Sa-mi spună cineva daca stie,84,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
😂😂,2,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
ce lopeti dupa cap si-a luat:))),32,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
GENIAL,6,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
abea astept sa inceapa#inpuiimeiii,34,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Nu creeed:))),13,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
"asta nu e pamflet, e batjocura!",31,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
HAHAHHA,7,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Una din cele bune scene montate de Mihai! Buuun!,48,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
ce palma ia tras :)))),22,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
e belea videoul asta  :))  imi place,36,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Pre tare :)))))))))))),22,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
:)) excepțional,15,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Ce i-a dat-o. =)),17,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
2020?,5,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Respect ..... mor....,21,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
0:06,4,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
hai paraziti,12,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Bendeac i-a intarat pe astia  :))),34,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
🤣🤣🤣🤣,4,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
cred ca asta se intampla daca se intalnesc si in realitate!!!,61,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
"guess who si rapul :))) , piesa lui cheloo exceptionala",55,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Lol,3,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Ce dragut arata Mihai in acest video cu sapca aceea pe cap. :)),63,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
"Foarte urat, nu isi are dreptul.
Dar este doar parerea mea
Edit: am corectat",76,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Bietul de el.😭😢,15,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
am dat repeat de 30 de ori =)),30,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Ala cu palma de urs e bendeac :))) ?,36,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Morrrr,6,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
ce-ai facut ma Bendeac ma?😂😂😂😂,30,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
"Fratele meu....=)))
bai Bendeac,esti panarama mare:)))) in sensul bun;))",72,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Guess beach,11,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
adevar!,7,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
+Mihai Bendeac  dacă faci ceva si de satra b.e.n.z esti tare :)),64,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
bine bine de tot!adevar nu gluma!,33,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
=))))))))))))))))))))))))))ce plm faci ma,41,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
reSPEKT,7,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Foarte tare!!!!,15,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
penal,5,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Nici măcar nu e cheloo,22,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
"Deci, asta e cea mai tare chestie din ultimii 10 ani :)))) "" cine e pizda mea ?? "" Bravo Bendeac GENIAL :))))))))) !!!!!!!!",123,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
0:06... A durut,15,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
"video-ul care l-a făcut pe Guess Who, mare................:))",61,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
😂😂😂nu ma satur sa ma uittt 😂😂😂😂😂😂,33,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
n-ai haz,8,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
"""Cand repeți la spray in oglinda încearcă sa nu te minți"" Respect Cheloo!",73,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Bendeac şi Cheloo doi 💩,23,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Cheloo e shit la fel ca Battlefield !,37,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Multi nu inteleg ca acest VIDEOCLIP este un pamflet alt  scandalului dintre cei doi.,84,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
"Frumos ! M-am uitat la el de 15 ori , bravo Bendeac !",53,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
"ultima e criminala ""Respect"" :))))))",36,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Nimeni nu-i obligat să stea în 20kakaRecords,44,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Ma doare fix in .... de scandalul asta eu ii ascult pe ambii deci..,67,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
guess who asta aduce cu freaka la fata putin =))),49,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
HAHAHAHAHAHA !!! =)),20,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Eu nu inteleg...ce se petrece aici?,35,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Da de ce se i-a Bendeac de Guess who ?? sa imi explice cineva ca nu stiu bine,77,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Ce tetardat e Cheloo,20,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
562 guess who cate conturi ti-ai facut??,40,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
"s-a pisat Bendeac pe ""ghici cine"" . Bravo Mihai, tot respectul.",63,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Realitatea la durut pe Guess Who. :(,36,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
E pur amuzament sau e altceva ? Sa întâmplat ceva si nu sunt la curent ?,72,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Ba ce pripas,12,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
super tare,10,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Da ia dat Cheloo una de mai avea un pic si plângea.,51,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Sunt singurul pe care l-a apucat rasul? :)))),45,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Chiar as vrea sa vad ce reactie ar avea Guess Who :)))))),57,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Era la caterinca?,17,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Si totusi Cheloo esti gay de vi cu teme de astea ???,52,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
"cred ca de frica a făcut acest videoclip ""sa nu îl bata""  cheloo in culise 😀",76,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
"Am auzit altceva , Guess who a fost lansat  de Marean Wanghelie. La lansarea artistului toată lumea a primit hârtie igienica , pioneze si sticsuri .",148,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
"un pisat de videoclip care a pornit un scandal, bravo ! tot asa !",65,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
bravo Mihai ma bucur ca te-ai împrietenit cu Cheloo,51,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
L-ai făcut pe Gw să scoată o piesă de căcat =))) respect,56,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Nu pot sa ies de aici fara la las un like....AWESOME!,53,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
ala-i bendeac?,14,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Un clip de 31 de secunde a iscat un scandal monstru,51,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Cheloo feat Micutzu-Cine e tarfa cine cine e tarfa mea,54,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Nu a fost frumos. Eu sincer chiar îl respect pe Guess Who e un rap-er foarte bun,80,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
mars ma,7,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
"iar ai dat block ?! acum  nu ți-am mai vorbit urât, data trecută ,, nu am fost eu,, când te-am înjurat , îți doresc sănătate",124,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
laur...cred ca vrei un balaur,29,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
"Mda. Bendeac nu stiu cata putere ai tu fata de toti oameni, dar un lucru este clar ci acela de a nu influenta tinerii care inca asculta Guess Who. Urat ce a ce ai facut",168,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Ăla era Bendeac,15,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
proasta gluma...,16,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
bine ca ai auzit de mine,24,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
bendeac este un om fara prea multa ratiune . asta am avut de spus,65,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
si aici anceput scandalu adevarat,33,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
",,Domnule'' Bendeac Cheloo este colegul tau de scena si sunteti prieteni..... mai departe continoati voi.",105,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
fake,4,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Si fii atent cum Bendeac aduce un razboi in hi hop ul romanesc! Bravo Bendeac iar ai comis o! La ce te bagi tu ca un supozitor nu pot sa inteleg. Ai impresia ca astia sunt Florin Piersic?,187,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Nu are sunet,12,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Salut faceți tipuri de oameni ka restaurant pls,47,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Asta nu-i Guess who e in teatru,31,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
"Da,toata cearta asta trebuia sa fie,pt media,si ombladon se certa cu doc,ba da ce nu inteleg este:De ce cacat ai da diss pt o gluma,majoritatea nu inteleg,dar cearta asta e doar ceva pentru media,sa se atraga cat mai multa atentie spre ei.Daca ar fi reala,Guess who,ar trebui sa fie analfabet sa dea diss pentru asta.",317,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
"E ridicol frate,",16,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Ba ala chiar seamana cu Ombladon,32,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Ce satana e Bendeac,19,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
buna asta,9,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
"Defapt bendeac e curva lui cheloo ,guess a castigat acest ""conflict""",68,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Ala era Bendeac care a dat în el,32,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
"Wow, serios. La toate ma asteptam, dar la asta.. Da, esti un actor bun, dar cred ca ai intrat intr-o sfera care iese putin din atributiile tale. Ca de la un artist incepator la unul mai experimentat iti spun, te respect, dar asta nu este un subiect de caterinca, imi place atitudinea luata de Guess Who, dar si raspunsul lui Cheloo. Dar din nou, nu e treba ta, sunt sigur ca puteai gasi ceva mai bun, si nu ma amuza asta, sincer..",430,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
cât de fain,11,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
"bravo bendeac, mai fa clipuri de genu cu cheloo <3 e super tare",63,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Ba asta îi ți se pare ca e Guess Who ? Guess Who nu arata așa nu are vocea aceea și nu e așa bleg.,98,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Tot respectul pentru asta !,27,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
"asa se face cand vrei sa te dai bine pe langa baietii mai mari? Crezi ca daca accepti ordinele, te plimbă la offroad cu masina? Bendeac, dupa un timp si tu vei fi tarfa lui Cheloo...daca nu esti deja.",200,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
guess who a fost zeu...... dar prim 2010,40,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
"Bendeac m-a dezamagit total ,il credeam un baiat foarte ok dar asta e foarte urat din partea lui.   Imi place enorm muzica lui  Cheloo,  dar n-are dreptate sa-l jigneasca mereu pe Guess Who.  Daca esti fanul unui artist nu inseamna ca tre sa-i dai dreptate orbeste in orice. Nu Cheloo i-a facut mari pe Guess Who si pe Spike, ci ei au reusit asta prin talentul lor foarte mare.",377,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Si de aici a inceput tot. Dar tot Cheloo l-a futut rau cu versurile alea,72,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Bende(ac) târfa lui Guess who!,30,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
"Bendeac tata,ia uita-te la femeia asta cu fesbucu :))) poate iti place si o faceti si pe ea intr-un video. Oricum trebuie facut ceva cu vizualizarile ei 😅
hai ca am uitat sa-ti las linkul..
http://m.trilulilu.ro/mesaj-pentru-fesbuc",231,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
I-a scos RAP-ul din cap Cheloo lui Guess Who :),47,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Foarte urat!!!!!Fiecare nasi isi are nasu!!!saracu baiat,56,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
mie imi pace bendeac dar asta afort penala si cu tot ca nu ascult Guess Who,75,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
"1) Bendeac > Guess Who vs Parazitii.
2) Guess Who > O noua piesa.
3) Cheloo > Cine esti tu ?

Guess Who is my bitch !!!?",120,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Chiar nu-i nimeni de partea lui Guess Who ?,43,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
"Bendeac e tarfa in povestea asta nu Cheloo nici Guess. Imi place Cheloo , dar si diss-urile lui Guess sunt bune. Pana la urma ne bucuram de muzica sau ce?",154,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Ini poate explica si mie cineva ce zice guess who ca nu inteleg sincer. Ms anticipat!,85,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
"Nu inteleg de ce ai facut asta.. macar explica publicului ce a fost exact, ca ai pornit un scandal, nu numai intre artisti dar si intre fanii lor..",147,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
"Ba plm eu o sa zic simplu imi place bendeac dar a folosit un mod josnic de a il ataca pe  Guess  chiar daca mie imi place cheloo . Este prima data când Bendeac intrece limita aia de nesimtire. Puterea are si ea o limita,parerea mea e ca ar trebui sa stearga video-ul si sa recunoasca ""ba am fost si eu prost aia e toti gresim""",326,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Deci cum a inceput totul?,25,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Ce palmă ia dat 😂😂😂😂😂😂😂,23,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Pe Guess Who l'a inventat Cheloo.,33,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
"ce faci omule,te ai supărat!!!
în legătură cu postarea pentru nunta lui Gabriel C. Te-am înjurat pentru că ai zis că nu ești de acord cu căsătoria, păi asta voiam eu ,, să te cer în căsătorie,, 
lăsând la o parte gluma : cer iertare c-am vorbit așa tâmpit 
meriți mai mult
Te salut cu #respect",293,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
"Mihai probabil era într-o perioadă în care nu prea era băgat în seamă... Altfel nu înțeleg de ce ai face mizeria asta. Cred că el și cu Cheloo au petrecut mult timp împreună, au discutat, sau... S-au împrietenit, și au decis să facă rahatul ăsta. Toate integritate artistică a lui Bendeac s-a cam dus, după video-ul ăsta.",321,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
"""Ce pula mea faci mă?"" Bine Bendeac! 😂😂😂",40,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
":)))))) voi nu stiti nici macar ce voce are guess who :)))) asta nu e el 100% , se observa dupa fata ca nu e el si nici vocea nu.i aceeas",137,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
"jalnic ... parcă ați avea 5 ani. Glume și video de grădiniță. Mă faci să râd de persoana ta, nu de personaje.",109,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Acum Bendeac tocmai a repornit un razboi intre Guess who si Cheloo si la facut pe Guess sa scoata o piesa de cacat,114,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
cam urat...,11,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
ce stupizenie,13,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
"voi toti ..n ati inteles nimic. 

totul e $ .",45,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
"era un clip cu 3 pisici, una care statea la un plan mai ridicat si a dat sa-i atinga coada uneia dintre alea 2 care stateau mai jos..aia s-a intors si in loc sa dea in asta care a atins-o, s-a luat la bataie cu cealalta pisica cae statea jos si nu ii facuse nimic..cam asa e si faza cu Bendeac de aici =))",305,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Ce lo palit saracu 😂,20,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
BRAVO ! ATAT !!!!!,18,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
is prosti chiar în mol frate să-l facă de râs în halul ăsta n-au obraz ce țărani se cred de asupra tuturor celor mai slabi,122,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Si Spike tot ca Guess Who a ajuns !! Au fost ridicati de Cheloo si au ajuns niste pizde.,88,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
"""Eu sunt târfa ta"" :)))). Asta nu e doar o glumă,  e realitate. Muie Guess who!!  Paraziţii Nr 1",96,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
Bendeac Ce dracu te-a apucat sa te bagi in treburi care nu te privesc ? Atat timp cat ai facut glume despre Cheloo strict era ok pentru ca nu erau exagerate dar sa te bagi in scandalul dintre ei nu te priveste. Si pentru voi restul sa stiti ca nu ii iau apararea lui Guess Who dar Bendeac nu are ce cauta in acest subiect,321,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
numai eu cred ca ala din spate seamana cu DOC ?,47,https://www.youtube.com/watch?v=EISVJmz3UtE&ab_channel=MihaiBendeac
