raw text,text_length,source
”Youtiub” Vai vai😂,18,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Byonce are o varsta. Pustoaica ala varsta. Deci daca asa o invata sa danseze asa va dansa toata viata. Cei toti din platou niste gunoaie. Bravo Adrian,150,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Simona este purtătoarea de cuvânt alui Dorian Popa.,51,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
"Din păcate ,deşi nu e corect toţi din platou ţin cu Dorian 😕",60,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
La ce se refera Adrian si ce inteleg incultii aia :)).,54,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Adrian Niculescu 💙💙,19,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
"1:31  ""yutub"" =)))",18,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Adrian Niculescu e incontinuare un maestru!,43,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Iutiube:)),10,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Bine ca ai pus 3 minute de emisiune și 10 cu reclame =)))),58,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
"Hai ma 
Aberează asta 😂",23,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Bravoo Niculescu!!!👏👏👏,22,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
BRAVO!!!Adrian Niculescu👏👏👏,27,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Bravo Adrian!!!,15,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
ADRIAN NICULESC Bravo!,22,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
"Fara 20 de minute de reclama n-aveai cum sa-i dau upload, am ghicit?",68,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
