raw text,text_length,source
A luat numele sotului😂😂🤣🤣 sa casatorit  in Ro..🤣😂😂😂😂😂,53,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
E bolnava psihic ! Recomand Balaceanca ! Prima saptamana tratament intensiv !,77,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
"Asta e dusă rau cu pluta in ,,Sicilia,,",39,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
A ajuns taranca in Italia  si il tine pe prost pentru Bani :))),63,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
"Pfff, diabet direct scrie pe porcaria aia.🙊🤢",44,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
"Ciorba,tocana toate ""Siciliane""",31,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Başiniiii,9,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Atata se CACA pe dânsa,22,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Sicilia Sicilia Sicilia? Sicilia Sicilia Sicilia Sicilia!!,58,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
"Recunoaște ca nu este bucatar profesionist...si in legătură cu laudele....se lauda ele toate scursurile societatii barem una care e bine la varsta ei , eu n am nimic cu ea bravo  ei pana la urma  ...lumea e plina de ura ...femeia e bine pe toate planurile",255,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Mai gătim și noi cucoana? Sau doar vorbim,41,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
5:41 bine ca esti foarte mandru :),34,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
"Ce fata de ""inghite tot"" are !🤣🤣🤣🤣",34,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
"Acum că văd noul sezon, o prefer pe ea în locul Mariei...",57,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
serios?????,11,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
asta e nefututua,16,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Nu am inteles eu bine sau asta a fost stewardesă la Chefi la cuţite? :))) din titlu asta inteleg,96,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Cine este de acord că au tăiat finalul cu cuțitele celor 3 CHEFI pentru a te obliga să vizitezi ANTENA PLAY să dea DISLIKE LA VIDEOCLIP!,136,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
