raw text,text_length,source
Hahahaha🤣🤣🤣 am murit da ras mai fa că este tare,47,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Wtfff acolo in spate la florarie stau eu Jhonule 😂😂😂,52,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
😍😍😍😍,4,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
00:00,5,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
AHAHAHHAHAHA,12,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
11:50 imi place desenul din spatele lor =))),44,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
"Hai cu 2 milione de subs, si pe YouTube, ca pe insta ai 2.2 mil,,💪❤️❤️❤️hatz jhonutzule",87,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Hatzz jhony ieri nu ai folosit trecerea de pietoni la dristor kebap apaca 😂😂😂,77,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Dorian vezi ca este o aplicatie pe magazin play se numeste smart switch,71,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Serios Dorian lucru manual rad cu lacrimi de 5 minute.!😂😂😂,58,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Cat timp e valabil promo code ul??,34,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
11:23 a turbat copilul din spatele lui Dorian,45,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Am ras😂😂😂 nota 10 johnule :)),29,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Cam neprofitabil upgradul de la S20 la Note 10 sincer,53,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Hatz cu 32 de secunde! 🍾,24,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Eu care ma uit inainte de scoala🤡🤡,34,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
🙋‍♀️👍,5,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
in magazin era muzica lu The Weeke nd:)),40,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Cel mai reușit prank de pe yt! (Așa reacții la farse sincer nu am ai văzut de mult) 👍🏻❤🙏🏻,89,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Fain am rasssss😂😂😂😂,19,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Pe stângla 🤣,12,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
😂😂😂,3,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
"Ce reclama subtila,bravo Doriane",32,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Bombardier adevarat :O,22,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
💖😂💖😂💖😂,6,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
A ieșit foarte bine frumos făcut dar 100% regizat nu-i real dar a ieșit frumos clipul succes in continuare 🤝👍,109,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
👏👏👏👏,4,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
nu am mai cumparat tel SH de 20 de ani ... lasa -ma Doriene,59,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Note 10,7,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
"Care e nr de telefon a lui Șeli, Dorian Popa ?",46,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
"Dorian, următoarea piesă cu Cheluțu ar trebui să se numească “La AFI cu Cheluțu”",80,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Respect Dorian popa 😁😁😁😁😁,25,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Ai jucat aia că in pariu cu viața 😂,35,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Eu mi-am luat un iPhone 12 de pe site!!,39,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
"Al doilea Dorian respect,🤩😍🥰🥰😍🤩🤩🤩",33,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
frumos desen in spatele lui mamisor 😂🤣😂 la panou ala,52,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Reacția lui Mamișor a făcut toată farsa!!😂😂😂,44,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
HATZ cu telefon spart și HATZ cu ❤️ plzzz 🙏,43,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
😊,1,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Ok..dacă nu este regizat vreau sa ne spui  cum de era geamul deschis pe frigul asta ?,85,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Mai bine fa ti neagra casa ca ar da mai bine😂,45,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
"Bine pe brand și mama ta Dorian, să-ți trăiască ❤️",50,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Dorian telefonul vine tot cu incarcator si casti?,49,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
imi apare reclama cu antonia😂,29,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Eu am samsung a8 2018 😥😭😓,25,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Eu care am dat 13000 pentru un Hwawei P 40 lite 🤦🏻‍♀️,53,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
"Scrie numele saitului,ca nu am înțeles exact .Te rog",52,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Primul,6,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Apropo Dorinele...(no hate) https://www.youtube.com/watch?v=GDnciCiY8Hc&t=2098s&ab_channel=AndyPopescu,102,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
De la a71 la tel sh de 20 mil?pffff mi se pare banal.,53,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
🥰🥰🥰🥰🥰🥰,6,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
"Printre primii, poate primesc si eu un tel de la tine@@@@@@@@@@",63,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
15:35.. desenata o plua,23,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Sa mai faci prank -uri 🤣🤣🤣🤣🤣,28,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Bună dimineata doriane! Sa ai o zi faină!,41,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Pai de ziua ei ce o sa i mai ei ma?,35,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Super,5,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
😅,1,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Respect Jhonule :)),19,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Mai fă farse a iesti super tare 😂😘,34,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Eu care urmăresc vlogul de pe Note 10 😂♥️,41,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
12.28 cum adica sa iti vezi nepotica? 😅,39,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
💛💛💛RespecT Doriane,18,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Fixează asta daca o iubești pe mama ta,38,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Vape On!,8,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Haha popa cel hazliu doamnee esti superrr,41,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Chiar mi-ai adus un zâmbet pe față!!!😁💪👍,40,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
"nu e chiar cel mai nebun prank din lume, detalii..:))",53,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Sall,4,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Ce faceai daca loveai pe cineva cu telefonul ala?...,52,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
"Hatz,miam luat hanorac de la tine ,dar de mai mult timp!fortză Dotian💪🏽",71,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Sper ca telefonul ala este doar o reclama si nu i-ai luat mamei tale un telefon sh in conditiile in care tu cumperi multe prostii pe care platesti mult mai mult,160,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Eu ma asteptam sa spargi capul cuiva,36,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Frumos telefon,14,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Pentru cine nu vrea sa stea sa vada la cat e clipu 10:45,56,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
"Ieftina regia, la fel ca telefonul.",35,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Cum  a rezistat căzut de-la etaj?,33,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Respect Dorian Popa,19,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Era  smecherie  daca-l  arunca  de  la  partner  in  sus....  ;),64,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
"hatz hatz hatz, hatz hatz hatz, hatz hatz hatz =]]]]",52,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
"Esti de-a dreptul nebun 😂😂. Am avut lacrimi in ochi, cand am vazut cat era de trista si avea si dansa lacrimi in ochi.",118,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Te pupam din Colentina Hatzuleeeeee,35,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Mie mia fost frică să fi lovit pe cineva telefonul,50,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
SI EU STAU LA 55 LOL,20,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
"Dacă tot aveai bani ii cumpărai unul nou, nu l a mâna a doua...",63,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
"Ești ca spart la faza cu telefonu, puteai sa îl dai cuiva care avea nevoie",74,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
"cica "" iarta-ma "" :)))))))))))",30,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Hatzzzzz tuturor,16,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
HATZ,4,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Nu era mai ok dacă dădeai telefonul cuiva? Foarte prost prank,61,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Esti nebun omule:))),20,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
"Dacă-l nimereai pe unu fix in cap ?? 🤣🤣🤣🤣🤣 
Te-ai gândit la asta ?",66,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Si eo am samsung galaxy note 10 plus,36,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Puteai dona telefonul vechi 😏,29,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Super nebun :),14,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Atât de zgârcit esti îi ei second hand pe bune sunt dezamăgit,61,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Ba ești nebun .....felicitari și o primăvara frumoasa,53,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Haz,3,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Aici ca de fiecare data printre primi din 2M abonați,52,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Mi a plăcut cum ai spus iartă ma de parca erai o oița in fata mamei tale 🤣😂❤️,77,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Like for Dorian Popa,20,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
"Știi nu vreau sa fiu rau da am cam înțeles filmul în ce sens 
Fratele tău a vorbit cu mămișor dacă s-ar dori un telefon nou asa cred ca a întrebat-o și ce ia mai zis el acolo ca să acoperi ca videoul este sponsorizat",216,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
"Nu ma așteptam sa ii cumperi mamei tale un telefon second hand dacă tot ai luat decizia asta puteai sa ii cumperi unul nou, dacă nu ai vrut sa ii cumperi ceva scump te puteai orienta in alta direcție. O zi frumoasa!(tin sa Menționez ca este doar o părere tu sti ce e cel mai bine pentru tine și familia ta)",306,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Copiii din Africa ar fi putut mânca acel telefon. 😂,51,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Doar eu așteptam momentul in care mamișor descoperă pixul de la telefon ? 😂😂❤️❤️,80,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Ce față a facut mami tau🤣🤣🤣🤣,28,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
"8 Martie e doar ziua internationala a femeii, nu e si ziua mamei, Dorian, multi fac greseala asta. Ziua internationala a mamei este in a doua duminica din luna mai.",164,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Putina aroganta cu telefonu...nu te judec e content dar stii cum merge ala la un copil sarman!,94,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Sper că aveți contactele pe telefonul cel nou,45,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Bravo Doriane cameramanii tăi au dobândit abilitatea de camuflaj al cameleonului. Cine mai pune botul la porcăriile astea?,122,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Hâtz,4,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Am lăcrimat la reacția ei😘😘😘😘,29,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
"Eu care mai zis mama ca a dat la știri ca Dorian  Popa i-a spart telefonu lui Mamisor, ai o mama foarte cuminte, respect",120,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
12:00 desenul din spate😂,24,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Mama Doriane .. deci fata lui mamisor suparata....ti se rupe inima  jur  😕❤️  .. aaaaanyway foarte misto surpriza !! Felicitari ! You the best !,144,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
✨Micuțul Popa cel hazliuuu✨,27,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Cine crede ca telefonul sh chiar a ajuns la mamisor si nu a fost doar reclama 🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡,89,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
"Eu i luam nou si Iphone- cel mai bun de pe piata pt mama, mai ales cand si poti sa o faci. I-as face si casa tipla lux pt ca doar o mama ai.",140,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
"Jur cel mai Tare prank de pana acuma,Mult Respekt Dorian.",57,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Trimite-mi și mie un telefon din alea multe pe care le ai acasă dacă vrei,73,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
I-a dat un telefon ipone 12 pro max 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,71,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Mama lui Dorian passed the vibe check 😍,39,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Cum ar fi sa nu se sparga?,26,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Al dlilea,9,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
"Dorian , spune-i lui mamisor , La multi  ani ! De ziua mamei",60,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Era misto sa fie cineva jos si sa vi-l fure :)))),49,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
La mulți ani mamișor  și o sută de primăveri aproape de familia ta🌸🌹🌹🌷😘,71,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Eu am samsung galaxi s21 este 50mil,35,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Voi vedeți pu** desenata pe perete? 12:05,41,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
11.08 iarta ma 🤣🤣🤣🤣🤣🤣,21,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
HATZ cu telefoane sparte!,25,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Pai tu ii iei mamei tale telefon second-hand hand? Rușine,57,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
hatz cu respect,15,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Popa ai cam luat teapa cu telefonul :)),39,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Fie Popa cat de mare cand o dezamageste pe Mamisor i se inmoaie genunchi,72,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Aseara m-am certat cu iubita mea si pana nu ne-am uitat la tine nu am putut sa ne impacam :)),93,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Nu lam văzut pe cheluțu,23,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
"Și eu am avut telefonul acela,mi-a plăcut dar l-am schimbat cu iPhone 12(e mai bun)",83,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
10:49 stai asaaa...... ca a devenit dorian Popa nervos Si sa transformat într-un Câine 😂😂😂❤ #Resceptt #dorianpopa,113,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
MMai este super umpic si faci 2 mili,36,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
"Este insuportabil asta cu repetarile lui, deja ma doare capul. Iar daca pe telefonul celalat avea lucruri personale gen poze, nr de telfon, documente, nu inteleg ce sens a fost in al sparge",189,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
Ma mir ca nu vrei sa faca infart,32,https://www.youtube.com/watch?v=UZ6dXSnp_ew&ab_channel=DorianPopa
